aishell_BAC009S0002W0171_rep01	data\AISHELL\train\S0002\BAC009S0002W0171.wav	而 对外 投资 规模 最 大 的 两家 房企	aishell	S0002	clean
aishell_BAC009S0002W0172_rep01	data\AISHELL\train\S0002\BAC009S0002W0172.wav	无 疑 当属 绿地 和 万达	aishell	S0002	clean
aishell_BAC009S0002W0173_rep01	data\AISHELL\train\S0002\BAC009S0002W0173.wav	建成 后 该 项目 有 望成 为 芝加哥 第 三高 建筑	aishell	S0002	clean
aishell_BAC009S0002W0174_rep01	data\AISHELL\train\S0002\BAC009S0002W0174.wav	海外 项目 总 投资 超过 两百亿 美元	aishell	S0002	clean
aishell_BAC009S0002W0175_rep01	data\AISHELL\train\S0002\BAC009S0002W0175.wav	国家 在 相关 政策 上 的 变动	aishell	S0002	clean
aishell_BAC009S0002W0176_rep01	data\AISHELL\train\S0002\BAC009S0002W0176.wav	也 进一步 支持 了 房企 到 海外 的 投资	aishell	S0002	clean
aishell_BAC009S0002W0177_rep01	data\AISHELL\train\S0002\BAC009S0002W0177.wav	国务院 在 今年 取消 了 对 一般 境外 投资 项目 的 审核 制度	aishell	S0002	clean
aishell_BAC009S0002W0178_rep01	data\AISHELL\train\S0002\BAC009S0002W0178.wav	打破 过去 在 外汇 管理 跨境 资金 流动 方面 的 多 重 限制	aishell	S0002	clean
aishell_BAC009S0002W0179_rep01	data\AISHELL\train\S0002\BAC009S0002W0179.wav	移民 人数 的 不 断 增长	aishell	S0002	clean
aishell_BAC009S0002W0181_rep01	data\AISHELL\train\S0002\BAC009S0002W0181.wav	胡润 中国 私人 财富 管理 白皮书 调查 显示	aishell	S0002	clean
aishell_BAC009S0002W0182_rep01	data\AISHELL\train\S0002\BAC009S0002W0182.wav	中国 内地 的 千万 富豪 中	aishell	S0002	clean
aishell_BAC009S0002W0183_rep01	data\AISHELL\train\S0002\BAC009S0002W0183.wav	百分 之 四十六 正在 考虑 移民 国外	aishell	S0002	clean
aishell_BAC009S0002W0184_rep01	data\AISHELL\train\S0002\BAC009S0002W0184.wav	百分 之 十四 已经 移民 或者 正在 申请 移民	aishell	S0002	clean
aishell_BAC009S0002W0185_rep01	data\AISHELL\train\S0002\BAC009S0002W0185.wav	家 资 在 一亿 元 以上 的 富人 中	aishell	S0002	clean
aishell_BAC009S0002W0186_rep01	data\AISHELL\train\S0002\BAC009S0002W0186.wav	有 移民 意向 的人 比例 高 达 百分 之 七十四	aishell	S0002	clean
aishell_BAC009S0002W0187_rep01	data\AISHELL\train\S0002\BAC009S0002W0187.wav	公布 的 招股 意向 书 显示	aishell	S0002	clean
aishell_BAC009S0002W0188_rep01	data\AISHELL\train\S0002\BAC009S0002W0188.wav	二零一一 年 十月 一 日	aishell	S0002	clean
aishell_BAC009S0002W0189_rep01	data\AISHELL\train\S0002\BAC009S0002W0189.wav	该 公司 的大 客户 中	aishell	S0002	clean
aishell_BAC009S0002W0190_rep01	data\AISHELL\train\S0002\BAC009S0002W0190.wav	就 分别 包括 了 通号 集团 和 通号 院	aishell	S0002	clean
aishell_BAC009S0002W0192_rep01	data\AISHELL\train\S0002\BAC009S0002W0192.wav	在 现任 董事 会成 员 中	aishell	S0002	clean
aishell_BAC009S0002W0193_rep01	data\AISHELL\train\S0002\BAC009S0002W0193.wav	信号 系统 这种 产品 本身 并 不 是一 个 指定 性 的 产品	aishell	S0002	clean
aishell_BAC009S0002W0194_rep01	data\AISHELL\train\S0002\BAC009S0002W0194.wav	而是 一 个 竞争 性 的 产品	aishell	S0002	clean
aishell_BAC009S0002W0195_rep01	data\AISHELL\train\S0002\BAC009S0002W0195.wav	信号 系统 是一 个 争 竞争 性 领域 和 竞争 性 的 产品	aishell	S0002	clean
aishell_BAC009S0002W0196_rep01	data\AISHELL\train\S0002\BAC009S0002W0196.wav	它 在 形式 意义 上有 竞争	aishell	S0002	clean
aishell_BAC009S0002W0198_rep01	data\AISHELL\train\S0002\BAC009S0002W0198.wav	它 形成 了 一 个 利益 圈	aishell	S0002	clean
aishell_BAC009S0002W0199_rep01	data\AISHELL\train\S0002\BAC009S0002W0199.wav	所有 的 利益 在 一 个 特定 的 圈子 里来 分配	aishell	S0002	clean
aishell_BAC009S0002W0200_rep01	data\AISHELL\train\S0002\BAC009S0002W0200.wav	相对 应 的 管制 措施 相对 较少	aishell	S0002	clean
aishell_BAC009S0002W0201_rep01	data\AISHELL\train\S0002\BAC009S0002W0201.wav	但 在 特定 的 过程 中间	aishell	S0002	clean
aishell_BAC009S0002W0202_rep01	data\AISHELL\train\S0002\BAC009S0002W0202.wav	竞争 只是 在 表面 层次 上 展开	aishell	S0002	clean
aishell_BAC009S0002W0203_rep01	data\AISHELL\train\S0002\BAC009S0002W0203.wav	实质 意义 上 没 有 完成	aishell	S0002	clean
aishell_BAC009S0002W0204_rep01	data\AISHELL\train\S0002\BAC009S0002W0204.wav	如果 是 指定 性 产品 的 话	aishell	S0002	clean
aishell_BAC009S0002W0205_rep01	data\AISHELL\train\S0002\BAC009S0002W0205.wav	而 如果 是 竞争 性 产品 的 话	aishell	S0002	clean
aishell_BAC009S0002W0206_rep01	data\AISHELL\train\S0002\BAC009S0002W0206.wav	竞争 者 之间 会 相互 形成 制约 和 监督	aishell	S0002	clean
aishell_BAC009S0002W0207_rep01	data\AISHELL\train\S0002\BAC009S0002W0207.wav	这样 能够 相对 保障 产品 的 质量	aishell	S0002	clean
aishell_BAC009S0002W0208_rep01	data\AISHELL\train\S0002\BAC009S0002W0208.wav	从而 导致 了 对其 的 管理 和 评价 处于 缺失 的 状态	aishell	S0002	clean
aishell_BAC009S0002W0209_rep01	data\AISHELL\train\S0002\BAC009S0002W0209.wav	央 企 无限 制 没 有 边际 的 扩张 导致 市场 竞争 的 失败	aishell	S0002	clean
aishell_BAC009S0002W0210_rep01	data\AISHELL\train\S0002\BAC009S0002W0210.wav	这 不 利于 市场 化 的 相互 监督 机制 的 形成	aishell	S0002	clean
aishell_BAC009S0002W0211_rep01	data\AISHELL\train\S0002\BAC009S0002W0211.wav	如果 一 个 垄断 企业 的 所有 产品 都 是 内部 采购	aishell	S0002	clean
aishell_BAC009S0002W0212_rep01	data\AISHELL\train\S0002\BAC009S0002W0212.wav	这种 模式 不 能保 证所 有 采购 产品 是 市场 上 最 好 的 产品	aishell	S0002	clean
aishell_BAC009S0002W0213_rep01	data\AISHELL\train\S0002\BAC009S0002W0213.wav	政企 兴 分 痼疾 难消 产业 垄断 有 待 破除	aishell	S0002	clean
aishell_BAC009S0002W0214_rep01	data\AISHELL\train\S0002\BAC009S0002W0214.wav	政企 不 分 是一 种 痼疾	aishell	S0002	clean
aishell_BAC009S0002W0215_rep01	data\AISHELL\train\S0002\BAC009S0002W0215.wav	但 迄今 很 难说 已经 完全 分开	aishell	S0002	clean
aishell_BAC009S0002W0216_rep01	data\AISHELL\train\S0002\BAC009S0002W0216.wav	尤其 在 号称 自然 垄断 行业 更 是 如此	aishell	S0002	clean
aishell_BAC009S0002W0217_rep01	data\AISHELL\train\S0002\BAC009S0002W0217.wav	有 的 迄今 还是 政企 合一 的 体制	aishell	S0002	clean
aishell_BAC009S0002W0218_rep01	data\AISHELL\train\S0002\BAC009S0002W0218.wav	这些 产业 部门 如今 日之 铁道 部 的 法律 地位	aishell	S0002	clean
aishell_BAC009S0002W0219_rep01	data\AISHELL\train\S0002\BAC009S0002W0219.wav	著名 经济 学家 修 泽 对 经济 参考 记者 表示	aishell	S0002	clean
aishell_BAC009S0002W0220_rep01	data\AISHELL\train\S0002\BAC009S0002W0220.wav	常修 泽 向 记者 提供 的 一 份 数据 显示	aishell	S0002	clean
aishell_BAC009S0002W0221_rep01	data\AISHELL\train\S0002\BAC009S0002W0221.wav	在 中国 行业 性 固定 资产 投资 中	aishell	S0002	clean
aishell_BAC009S0002W0222_rep01	data\AISHELL\train\S0002\BAC009S0002W0222.wav	铁路 运输 业 的 一亿 元	aishell	S0002	clean
aishell_BAC009S0002W0223_rep01	data\AISHELL\train\S0002\BAC009S0002W0223.wav	有 一半来 自 于 国有 控股	aishell	S0002	clean
aishell_BAC009S0002W0225_rep01	data\AISHELL\train\S0002\BAC009S0002W0225.wav	垄断 最 大 的 危害 就 是 会 让 竞争 机制 失效	aishell	S0002	clean
aishell_BAC009S0002W0226_rep01	data\AISHELL\train\S0002\BAC009S0002W0226.wav	市场 机制 要 起 到 资源 配置 的 作用	aishell	S0002	clean
aishell_BAC009S0002W0227_rep01	data\AISHELL\train\S0002\BAC009S0002W0227.wav	会 极大 地 激发 创造 性	aishell	S0002	clean
aishell_BAC009S0002W0228_rep01	data\AISHELL\train\S0002\BAC009S0002W0228.wav	推动 社会 生产 力 发展	aishell	S0002	clean
aishell_BAC009S0002W0229_rep01	data\AISHELL\train\S0002\BAC009S0002W0229.wav	垄断 就 是 消除 和 限制 竞争 的 行为	aishell	S0002	clean
aishell_BAC009S0002W0230_rep01	data\AISHELL\train\S0002\BAC009S0002W0230.wav	竞争 就会 被 限制 和 消除	aishell	S0002	clean
aishell_BAC009S0002W0231_rep01	data\AISHELL\train\S0002\BAC009S0002W0231.wav	市场 配置 的 功能 就会 失效	aishell	S0002	clean
aishell_BAC009S0002W0232_rep01	data\AISHELL\train\S0002\BAC009S0002W0232.wav	整个 社会 的 效率 就会 大 打折 扣	aishell	S0002	clean
aishell_BAC009S0002W0233_rep01	data\AISHELL\train\S0002\BAC009S0002W0233.wav	垄断 会 导致 市场 竞争 失灵	aishell	S0002	clean
aishell_BAC009S0002W0234_rep01	data\AISHELL\train\S0002\BAC009S0002W0234.wav	而 破除 垄断 的 最 好 方法 就 是 引入 竞争	aishell	S0002	clean
aishell_BAC009S0002W0235_rep01	data\AISHELL\train\S0002\BAC009S0002W0235.wav	最 重要 的 一 点 是 要 改革	aishell	S0002	clean
aishell_BAC009S0002W0236_rep01	data\AISHELL\train\S0002\BAC009S0002W0236.wav	创造 条件 让 民营 企业 进入	aishell	S0002	clean
aishell_BAC009S0002W0237_rep01	data\AISHELL\train\S0002\BAC009S0002W0237.wav	但是 有 些 行业 民营 企业 还是 很 难进 入	aishell	S0002	clean
aishell_BAC009S0002W0239_rep01	data\AISHELL\train\S0002\BAC009S0002W0239.wav	不 应该 被 央 企 垄断 起来	aishell	S0002	clean
aishell_BAC009S0002W0240_rep01	data\AISHELL\train\S0002\BAC009S0002W0240.wav	现在 需要 对 央 企 现有 的 经营 产品 链条 进行 重新 思考	aishell	S0002	clean
aishell_BAC009S0002W0241_rep01	data\AISHELL\train\S0002\BAC009S0002W0241.wav	央 企 是 不 是 在 经营 这个 产品 的 产业 链 中 形成 垄断	aishell	S0002	clean
aishell_BAC009S0002W0242_rep01	data\AISHELL\train\S0002\BAC009S0002W0242.wav	这个 产业 链 中 是 不 是有 些 行为 应该 放 给 市场	aishell	S0002	clean
aishell_BAC009S0002W0243_rep01	data\AISHELL\train\S0002\BAC009S0002W0243.wav	让 民营 企业 让 市场 竞争 企业 介入	aishell	S0002	clean
aishell_BAC009S0002W0244_rep01	data\AISHELL\train\S0002\BAC009S0002W0244.wav	而 不 是 单独 的 一 家来 垄断	aishell	S0002	clean
aishell_BAC009S0002W0245_rep01	data\AISHELL\train\S0002\BAC009S0002W0245.wav	国务院 提出 今年 要 细化 三公 经费 的 解释 说明	aishell	S0002	clean
aishell_BAC009S0002W0246_rep01	data\AISHELL\train\S0002\BAC009S0002W0246.wav	提出 推进 重点 领域 信息 公开	aishell	S0002	clean
aishell_BAC009S0002W0248_rep01	data\AISHELL\train\S0002\BAC009S0002W0248.wav	争取 在 两年 左右 的 时间 内	aishell	S0002	clean
aishell_BAC009S0002W0249_rep01	data\AISHELL\train\S0002\BAC009S0002W0249.wav	实现 省级 政府 全面 公开 三公 经费	aishell	S0002	clean
aishell_BAC009S0002W0250_rep01	data\AISHELL\train\S0002\BAC009S0002W0250.wav	推进 中央 部门 公开 行政 费	aishell	S0002	clean
aishell_BAC009S0002W0251_rep01	data\AISHELL\train\S0002\BAC009S0002W0251.wav	此项 工作 由 财政 部 牵头 落实	aishell	S0002	clean
aishell_BAC009S0002W0252_rep01	data\AISHELL\train\S0002\BAC009S0002W0252.wav	相对 于 繁杂 的 部门 预算 来说	aishell	S0002	clean
aishell_BAC009S0002W0255_rep01	data\AISHELL\train\S0002\BAC009S0002W0255.wav	苹果 公司 的 中国 代工 厂 和硕 联	aishell	S0002	clean
aishell_BAC009S0002W0257_rep01	data\AISHELL\train\S0002\BAC009S0002W0257.wav	该 展会 计划 于 五月 二十五 到 二十七 日 在 中国 上海 举行	aishell	S0002	clean
aishell_BAC009S0002W0258_rep01	data\AISHELL\train\S0002\BAC009S0002W0258.wav	将 汇聚 近 一百 位 行业 高管	aishell	S0002	clean
aishell_BAC009S0002W0259_rep01	data\AISHELL\train\S0002\BAC009S0002W0259.wav	并举 办 为期 三天 的 会议	aishell	S0002	clean
aishell_BAC009S0002W0261_rep01	data\AISHELL\train\S0002\BAC009S0002W0261.wav	从 最 新机 器 人 到 物 联网 娱乐 可 穿戴 设备 等	aishell	S0002	clean
aishell_BAC009S0002W0262_rep01	data\AISHELL\train\S0002\BAC009S0002W0262.wav	听取 部分 最 具 创新 思维 的人 士 提供 的 深刻 见解	aishell	S0002	clean
aishell_BAC009S0002W0263_rep01	data\AISHELL\train\S0002\BAC009S0002W0263.wav	从而 推动 我们 全球 行业 的 发展	aishell	S0002	clean
aishell_BAC009S0002W0264_rep01	data\AISHELL\train\S0002\BAC009S0002W0264.wav	大会 会议 具体 包括	aishell	S0002	clean
aishell_BAC009S0002W0265_rep01	data\AISHELL\train\S0002\BAC009S0002W0265.wav	中美 消费 科技 市场 的 展望	aishell	S0002	clean
aishell_BAC009S0002W0266_rep01	data\AISHELL\train\S0002\BAC009S0002W0266.wav	五月 二十五 日 周一	aishell	S0002	clean
aishell_BAC009S0002W0267_rep01	data\AISHELL\train\S0002\BAC009S0002W0267.wav	嘉里 大酒 店 三楼 上海 宴会 厅 一	aishell	S0002	clean
aishell_BAC009S0002W0268_rep01	data\AISHELL\train\S0002\BAC009S0002W0268.wav	详细 了解 中美 两大 市场 的 主要 推动 因素 和 促成 因素	aishell	S0002	clean
aishell_BAC009S0002W0269_rep01	data\AISHELL\train\S0002\BAC009S0002W0269.wav	以及 塑造 并 定义 未来 增长 途径 的 发展	aishell	S0002	clean
aishell_BAC009S0002W0270_rep01	data\AISHELL\train\S0002\BAC009S0002W0270.wav	演讲 者	aishell	S0002	clean
aishell_BAC009S0002W0271_rep01	data\AISHELL\train\S0002\BAC009S0002W0271.wav	总经 济 师 高级 研究 总监	aishell	S0002	clean
aishell_BAC009S0002W0272_rep01	data\AISHELL\train\S0002\BAC009S0002W0272.wav	周 群	aishell	S0002	clean
aishell_BAC009S0002W0273_rep01	data\AISHELL\train\S0002\BAC009S0002W0273.wav	捷 孚 凯 市场 咨询 中国 有限 公司	aishell	S0002	clean
aishell_BAC009S0002W0274_rep01	data\AISHELL\train\S0002\BAC009S0002W0274.wav	亚洲 传媒 的 未来 与 黎 瑞刚 的 炉边 谈话	aishell	S0002	clean
aishell_BAC009S0002W0275_rep01	data\AISHELL\train\S0002\BAC009S0002W0275.wav	五月 二十五 日 周一	aishell	S0002	clean
aishell_BAC009S0002W0276_rep01	data\AISHELL\train\S0002\BAC009S0002W0276.wav	嘉里 大酒 店 三楼 多 功能 厅 三	aishell	S0002	clean
aishell_BAC009S0002W0277_rep01	data\AISHELL\train\S0002\BAC009S0002W0277.wav	科技 在 电影 电视 和数 字 制作 领域 的 影响 力	aishell	S0002	clean
aishell_BAC009S0002W0278_rep01	data\AISHELL\train\S0002\BAC009S0002W0278.wav	以及 对其 内容 分发 营销 和 货币 化 的 影响	aishell	S0002	clean
aishell_BAC009S0002W0279_rep01	data\AISHELL\train\S0002\BAC009S0002W0279.wav	主持 人	aishell	S0002	clean
aishell_BAC009S0002W0280_rep01	data\AISHELL\train\S0002\BAC009S0002W0280.wav	华为 手机	aishell	S0002	clean
aishell_BAC009S0002W0281_rep01	data\AISHELL\train\S0002\BAC009S0002W0281.wav	华人 文化 产业 投资 基金	aishell	S0002	clean
aishell_BAC009S0002W0282_rep01	data\AISHELL\train\S0002\BAC009S0002W0282.wav	五月 二十五 日 周一	aishell	S0002	clean
aishell_BAC009S0002W0283_rep01	data\AISHELL\train\S0002\BAC009S0002W0283.wav	嘉里 大酒 店 三楼 浦东 宴会 厅 三	aishell	S0002	clean
aishell_BAC009S0002W0284_rep01	data\AISHELL\train\S0002\BAC009S0002W0284.wav	专家 们 讨论 物 联网 产品 的 影响	aishell	S0002	clean
aishell_BAC009S0002W0285_rep01	data\AISHELL\train\S0002\BAC009S0002W0285.wav	包括 哪些 应用 领域 将获 得 广泛 普及 发生 最 大变 化	aishell	S0002	clean
aishell_BAC009S0002W0286_rep01	data\AISHELL\train\S0002\BAC009S0002W0286.wav	主持 人 周	aishell	S0002	clean
aishell_BAC009S0002W0287_rep01	data\AISHELL\train\S0002\BAC009S0002W0287.wav	演讲 者	aishell	S0002	clean
aishell_BAC009S0002W0288_rep01	data\AISHELL\train\S0002\BAC009S0002W0288.wav	爱特 梅尔	aishell	S0002	clean
aishell_BAC009S0002W0289_rep01	data\AISHELL\train\S0002\BAC009S0002W0289.wav	亚太 高科 技 与 电子 产业 主管	aishell	S0002	clean
aishell_BAC009S0002W0290_rep01	data\AISHELL\train\S0002\BAC009S0002W0290.wav	埃森哲	aishell	S0002	clean
aishell_BAC009S0002W0292_rep01	data\AISHELL\train\S0002\BAC009S0002W0292.wav	首席 执行 官 兼 联合 创始 人	aishell	S0002	clean
aishell_BAC009S0002W0293_rep01	data\AISHELL\train\S0002\BAC009S0002W0293.wav	迈 外 迪 网络 科技 有限 公司	aishell	S0002	clean
aishell_BAC009S0002W0294_rep01	data\AISHELL\train\S0002\BAC009S0002W0294.wav	五月 二十六 日 周二	aishell	S0002	clean
aishell_BAC009S0002W0295_rep01	data\AISHELL\train\S0002\BAC009S0002W0295.wav	嘉里 大酒 店 三楼 浦东 宴会 厅 五	aishell	S0002	clean
aishell_BAC009S0002W0296_rep01	data\AISHELL\train\S0002\BAC009S0002W0296.wav	京 东 已 构建 了 完整 开放 的 智能 生态 系统	aishell	S0002	clean
aishell_BAC009S0002W0297_rep01	data\AISHELL\train\S0002\BAC009S0002W0297.wav	演讲 者 翁 志	aishell	S0002	clean
aishell_BAC009S0002W0298_rep01	data\AISHELL\train\S0002\BAC009S0002W0298.wav	可 穿戴 产品 技术 革命	aishell	S0002	clean
aishell_BAC009S0002W0299_rep01	data\AISHELL\train\S0002\BAC009S0002W0299.wav	五月 二十六 日 周二	aishell	S0002	clean
aishell_BAC009S0002W0300_rep01	data\AISHELL\train\S0002\BAC009S0002W0300.wav	嘉里 大酒 店 三楼 浦东 宴会 厅 三	aishell	S0002	clean
aishell_BAC009S0002W0301_rep01	data\AISHELL\train\S0002\BAC009S0002W0301.wav	从 智能 手表 到 带 嵌入 式 电子 的 健身 手镯 珠宝 和 衣服	aishell	S0002	clean
aishell_BAC009S0002W0302_rep01	data\AISHELL\train\S0002\BAC009S0002W0302.wav	博士	aishell	S0002	clean
aishell_BAC009S0002W0305_rep01	data\AISHELL\train\S0002\BAC009S0002W0305.wav	类似 的 机器 人 在国 内部 分 银行 网点 已经 在 使用	aishell	S0002	clean
aishell_BAC009S0002W0306_rep01	data\AISHELL\train\S0002\BAC009S0002W0306.wav	看点 二 它 主动 送 上 热 咖啡	aishell	S0002	clean
aishell_BAC009S0002W0307_rep01	data\AISHELL\train\S0002\BAC009S0002W0307.wav	昨日 当 有 人 上 到 机器 人大 世界 二 楼 的 时候	aishell	S0002	clean
aishell_BAC009S0002W0308_rep01	data\AISHELL\train\S0002\BAC009S0002W0308.wav	稳稳 地 将 将 稳稳 地 将 咖啡 递 到 客户 面前	aishell	S0002	clean
aishell_BAC009S0002W0309_rep01	data\AISHELL\train\S0002\BAC009S0002W0309.wav	主要 运用 在国 内 的 一些 餐厅 里	aishell	S0002	clean
aishell_BAC009S0002W0310_rep01	data\AISHELL\train\S0002\BAC009S0002W0310.wav	据 机器 人 服务 员 的 生产 厂家 介绍	aishell	S0002	clean
aishell_BAC009S0002W0311_rep01	data\AISHELL\train\S0002\BAC009S0002W0311.wav	这样 的 一台 服务 型 机器 人 售价 约 五万 元 左右	aishell	S0002	clean
aishell_BAC009S0002W0312_rep01	data\AISHELL\train\S0002\BAC009S0002W0312.wav	只要 提前 设置 好 程序 规划 好 路线	aishell	S0002	clean
aishell_BAC009S0002W0313_rep01	data\AISHELL\train\S0002\BAC009S0002W0313.wav	机器 人 就会 来到 顾客 的 座位 前	aishell	S0002	clean
aishell_BAC009S0002W0314_rep01	data\AISHELL\train\S0002\BAC009S0002W0314.wav	顾客 只需 点 击 机器 人脸 部 的 显示 屏	aishell	S0002	clean
aishell_BAC009S0002W0315_rep01	data\AISHELL\train\S0002\BAC009S0002W0315.wav	选好 自己 喜欢 的 饮料 品种	aishell	S0002	clean
